Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8384,CA-2016-145135,26-11-2016,28-11-2016,First Class,CD-12790,Cynthia Delaney,Home Office,United States,,,6484,,TEC-AC-10003447,Technology,Accessories,,59.97,3,0,14.9925
8385,CA-2016-145135,26-11-2016,28-11-2016,First Class,CD-12790,Cynthia Delaney,Home Office,United States,,,6484,,OFF-PA-10004285,Office Supplies,Paper,,13.36,2,0,6.4128
8386,CA-2017-137582,04-09-2017,09-08-2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,,,94601,,OFF-BI-10001757,Office Supplies,Binders,,11.808,3,0.2,4.1328
8387,CA-2015-149601,28-05-2015,06-03-2015,Standard Class,TB-21625,Trudy Brown,Consumer,United States,,,6040,,OFF-ST-10001558,Office Supplies,Storage,,16.24,1,0,2.436
8388,CA-2015-149601,28-05-2015,06-03-2015,Standard Class,TB-21625,Trudy Brown,Consumer,United States,,,6040,,OFF-ST-10001328,Office Supplies,Storage,,77.55,5,0,21.714
8389,CA-2014-139423,01-11-2014,11-05-2014,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,,,7050,,OFF-AP-10004708,Office Supplies,Appliances,,76.12,2,0,22.0748
8390,CA-2016-102596,27-12-2016,30-12-2016,First Class,RD-19810,Ross DeVincentis,Home Office,United States,,,44312,,OFF-FA-10000621,Office Supplies,Fasteners,,17.184,6,0.2,6.2292
8391,CA-2017-153227,04-12-2017,12-06-2017,First Class,CS-12250,Chris Selesnick,Corporate,United States,,,90032,,OFF-PA-10001838,Office Supplies,Paper,,11.76,2,0,5.7624
8392,CA-2017-110625,23-12-2017,30-12-2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,,,6810,,FUR-FU-10001473,Furniture,Furnishings,,27.46,2,0,9.8856
8393,CA-2016-142594,01-12-2016,12-06-2016,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,,,2038,,TEC-PH-10000193,Technology,Phones,,137.94,3,0,35.8644
8394,CA-2016-142594,01-12-2016,12-06-2016,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,,,2038,,FUR-FU-10002045,Furniture,Furnishings,,111.15,5,0,48.906
8395,CA-2016-142594,01-12-2016,12-06-2016,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,,,2038,,OFF-AP-10002945,Office Supplies,Appliances,,901.95,3,0,297.6435
8396,CA-2016-142594,01-12-2016,12-06-2016,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,,,2038,,FUR-TA-10001095,Furniture,Tables,,366.009,3,0.3,-47.0583
8397,CA-2014-152254,30-06-2014,30-06-2014,Same Day,BD-11620,Brian DeCherney,Consumer,United States,,,28403,,OFF-PA-10001144,Office Supplies,Paper,,310.688,7,0.2,108.7408
8398,US-2014-120236,03-09-2014,09-04-2014,First Class,MR-17545,Mathew Reese,Home Office,United States,,,77095,,OFF-BI-10004099,Office Supplies,Binders,,7.68,5,0.8,-11.52
8399,CA-2017-120061,02-11-2017,11-07-2017,Second Class,SR-20425,Sharelle Roach,Home Office,United States,,,45503,,FUR-CH-10001973,Furniture,Chairs,,155.372,2,0.3,-35.5136
8400,CA-2015-133837,13-04-2015,18-04-2015,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,,,85301,,OFF-ST-10000344,Office Supplies,Storage,,10.744,1,0.2,0.8058
8401,CA-2015-110814,05-12-2015,12-09-2015,Second Class,BD-11635,Brian Derr,Consumer,United States,,,10009,,OFF-BI-10002026,Office Supplies,Binders,,232.4,5,0.2,78.435
8402,CA-2015-110814,05-12-2015,12-09-2015,Second Class,BD-11635,Brian Derr,Consumer,United States,,,10009,,FUR-CH-10003535,Furniture,Chairs,,164.646,3,0.1,12.8058
8403,CA-2015-110814,05-12-2015,12-09-2015,Second Class,BD-11635,Brian Derr,Consumer,United States,,,10009,,OFF-PA-10004156,Office Supplies,Paper,,22.68,2,0,11.1132
8404,CA-2016-154067,01-02-2016,02-07-2016,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,,,90036,,OFF-PA-10002254,Office Supplies,Paper,,105.52,4,0,48.5392
8405,CA-2017-140480,08-07-2017,07-12-2017,Standard Class,HE-14800,Harold Engle,Corporate,United States,,,19711,,FUR-FU-10003247,Furniture,Furnishings,,83.92,4,0,5.8744
8406,CA-2017-140480,08-07-2017,07-12-2017,Standard Class,HE-14800,Harold Engle,Corporate,United States,,,19711,,TEC-AC-10002473,Technology,Accessories,,141.9,5,0,58.179
8407,CA-2017-140480,08-07-2017,07-12-2017,Standard Class,HE-14800,Harold Engle,Corporate,United States,,,19711,,FUR-FU-10001057,Furniture,Furnishings,,39.98,2,0,9.1954
8408,CA-2017-140480,08-07-2017,07-12-2017,Standard Class,HE-14800,Harold Engle,Corporate,United States,,,19711,,OFF-AR-10001419,Office Supplies,Art,,28.91,7,0,8.673
8409,CA-2017-140480,08-07-2017,07-12-2017,Standard Class,HE-14800,Harold Engle,Corporate,United States,,,19711,,OFF-AR-10004010,Office Supplies,Art,,174.95,5,0,45.487
8410,CA-2015-134082,11-12-2015,17-12-2015,Standard Class,JK-15640,Jim Kriz,Home Office,United States,,,92404,,OFF-BI-10004230,Office Supplies,Binders,,110.528,4,0.2,38.6848
8411,CA-2016-130820,15-11-2016,15-11-2016,Same Day,ON-18715,Odella Nelson,Corporate,United States,,,27217,,FUR-TA-10001768,Furniture,Tables,,630.024,4,0.4,-199.5076
8412,CA-2016-159765,09-05-2016,05-12-2016,Second Class,TH-21100,Thea Hendricks,Consumer,United States,,,24153,,OFF-AR-10003514,Office Supplies,Art,,27.86,7,0,9.1938
8413,CA-2017-132290,10-03-2017,14-03-2017,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,,,75217,,FUR-TA-10002228,Furniture,Tables,,933.408,4,0.3,-173.3472
8414,CA-2016-147109,17-12-2016,21-12-2016,Standard Class,AH-10075,Adam Hart,Corporate,United States,,,76017,,OFF-PA-10001972,Office Supplies,Paper,,51.84,10,0.2,18.144
8415,CA-2016-147109,17-12-2016,21-12-2016,Standard Class,AH-10075,Adam Hart,Corporate,United States,,,76017,,TEC-AC-10002942,Technology,Accessories,,165.6,3,0.2,-6.21
8416,CA-2017-107265,06-04-2017,04-12-2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,,,52302,,OFF-PA-10000474,Office Supplies,Paper,,106.32,3,0,49.9704
8417,CA-2017-118199,09-05-2017,05-11-2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,,,98105,,OFF-BI-10004330,Office Supplies,Binders,,147.92,5,0.2,46.225
8418,CA-2017-118199,09-05-2017,05-11-2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,,,98105,,OFF-ST-10000604,Office Supplies,Storage,,104.28,3,0,26.07
8419,CA-2017-118199,09-05-2017,05-11-2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,,,98105,,FUR-TA-10004154,Furniture,Tables,,286.85,1,0,63.107
8420,CA-2017-118199,09-05-2017,05-11-2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,,,98105,,OFF-ST-10000636,Office Supplies,Storage,,66.96,4,0,2.6784
8421,CA-2017-118199,09-05-2017,05-11-2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,,,98105,,TEC-AC-10004171,Technology,Accessories,,199.98,2,0,87.9912
8422,CA-2017-150091,12-10-2017,16-10-2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,,,8701,,TEC-AC-10002167,Technology,Accessories,,45,3,0,4.95
8423,CA-2017-150091,12-10-2017,16-10-2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,,,8701,,OFF-FA-10000621,Office Supplies,Fasteners,,17.9,5,0,8.771
8424,CA-2017-150091,12-10-2017,16-10-2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,,,8701,,FUR-FU-10004053,Furniture,Furnishings,,40.48,2,0,17.4064
8425,CA-2017-150091,12-10-2017,16-10-2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,,,8701,,FUR-BO-10003404,Furniture,Bookcases,,2154.9,5,0,129.294
8426,CA-2016-137652,28-08-2016,30-08-2016,First Class,EB-13750,Edward Becker,Corporate,United States,,,45231,,OFF-BI-10004099,Office Supplies,Binders,,18.432,8,0.7,-12.288
8427,CA-2015-128356,02-10-2015,10-07-2015,Standard Class,RP-19390,Resi P�lking,Consumer,United States,,,80229,,OFF-SU-10004290,Office Supplies,Supplies,,10.944,2,0.2,0.9576
8428,CA-2017-167017,23-11-2017,25-11-2017,First Class,DC-12850,Dan Campbell,Consumer,United States,,,48066,,OFF-SU-10001935,Office Supplies,Supplies,,4.36,2,0,0.1744
8429,US-2017-132220,12-11-2017,16-11-2017,Standard Class,DJ-13510,Don Jones,Corporate,United States,,,85281,,TEC-AC-10004227,Technology,Accessories,,62.352,6,0.2,-10.9116
8430,CA-2016-118129,19-12-2016,21-12-2016,Second Class,CL-12565,Clay Ludtke,Consumer,United States,,,19601,,FUR-FU-10004904,Furniture,Furnishings,,303.92,5,0.2,-30.392
8431,US-2014-113124,30-03-2014,04-05-2014,Standard Class,NC-18340,Nat Carroll,Consumer,United States,,,55124,,OFF-ST-10001511,Office Supplies,Storage,,129.3,2,0,6.465
8432,CA-2017-155621,08-11-2017,13-11-2017,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,,,21215,,FUR-FU-10003535,Furniture,Furnishings,,274.2,10,0,112.422
8433,US-2014-127635,14-09-2014,18-09-2014,Second Class,SC-20260,Scott Cohen,Corporate,United States,,,78415,,OFF-FA-10000053,Office Supplies,Fasteners,,6.048,4,0.2,-1.3608
8434,US-2014-127635,14-09-2014,18-09-2014,Second Class,SC-20260,Scott Cohen,Corporate,United States,,,78415,,OFF-PA-10004610,Office Supplies,Paper,,6.848,2,0.2,2.14
8435,US-2014-127635,14-09-2014,18-09-2014,Second Class,SC-20260,Scott Cohen,Corporate,United States,,,78415,,FUR-FU-10000550,Furniture,Furnishings,,9.96,5,0.6,-6.723
8436,US-2014-127635,14-09-2014,18-09-2014,Second Class,SC-20260,Scott Cohen,Corporate,United States,,,78415,,OFF-BI-10001721,Office Supplies,Binders,,8.552,2,0.8,-13.6832
8437,CA-2015-151470,20-09-2015,26-09-2015,Standard Class,AM-10705,Anne McFarland,Consumer,United States,,,89115,,OFF-BI-10004040,Office Supplies,Binders,,45.584,11,0.2,16.5242
8438,CA-2015-112823,10-12-2015,16-12-2015,Standard Class,RA-19945,Ryan Akin,Consumer,United States,,,44105,,TEC-AC-10002550,Technology,Accessories,,25.488,2,0.2,4.4604
8439,CA-2014-108861,28-05-2014,06-01-2014,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,,,98105,,OFF-BI-10003876,Office Supplies,Binders,,136.96,4,0.2,51.36
8440,CA-2017-114370,14-03-2017,17-03-2017,Second Class,BN-11470,Brad Norvell,Corporate,United States,,,60623,,TEC-PH-10000213,Technology,Phones,,49.616,2,0.2,4.9616
8441,CA-2016-158302,08-12-2016,12-12-2016,Second Class,JB-16045,Julia Barnett,Home Office,United States,,,43229,,OFF-PA-10002615,Office Supplies,Paper,,10.584,3,0.2,3.4398
8442,CA-2017-145779,06-05-2017,05-10-2017,Standard Class,DB-13615,Doug Bickford,Consumer,United States,,,85705,,OFF-PA-10002254,Office Supplies,Paper,,84.416,4,0.2,27.4352
8443,US-2016-155173,06-03-2016,03-10-2016,Standard Class,JB-16045,Julia Barnett,Home Office,United States,,,19120,,TEC-PH-10004586,Technology,Phones,,431.94,2,0.4,-71.99
8444,US-2016-155173,06-03-2016,03-10-2016,Standard Class,JB-16045,Julia Barnett,Home Office,United States,,,19120,,OFF-BI-10002982,Office Supplies,Binders,,2.043,1,0.7,-1.4982
8445,US-2016-155173,06-03-2016,03-10-2016,Standard Class,JB-16045,Julia Barnett,Home Office,United States,,,19120,,TEC-PH-10002538,Technology,Phones,,68.238,3,0.4,-12.5103
8446,CA-2017-125451,23-10-2017,24-10-2017,First Class,AH-10075,Adam Hart,Corporate,United States,,,2920,,FUR-TA-10001039,Furniture,Tables,,240.744,4,0.3,-13.7568
8447,CA-2017-125451,23-10-2017,24-10-2017,First Class,AH-10075,Adam Hart,Corporate,United States,,,2920,,FUR-FU-10004963,Furniture,Furnishings,,35,4,0,14.7
8448,CA-2017-125451,23-10-2017,24-10-2017,First Class,AH-10075,Adam Hart,Corporate,United States,,,2920,,FUR-FU-10000277,Furniture,Furnishings,,210.68,2,0,50.5632
8449,CA-2017-125451,23-10-2017,24-10-2017,First Class,AH-10075,Adam Hart,Corporate,United States,,,2920,,FUR-TA-10004915,Furniture,Tables,,637.896,3,0.3,-127.5792
8450,CA-2017-125451,23-10-2017,24-10-2017,First Class,AH-10075,Adam Hart,Corporate,United States,,,2920,,OFF-PA-10003724,Office Supplies,Paper,,43.44,8,0,21.2856
8451,CA-2017-125451,23-10-2017,24-10-2017,First Class,AH-10075,Adam Hart,Corporate,United States,,,2920,,OFF-AP-10002906,Office Supplies,Appliances,,2.22,1,0,0.666
8452,CA-2014-131387,28-04-2014,30-04-2014,First Class,AI-10855,Arianne Irving,Consumer,United States,,,94122,,TEC-PH-10001459,Technology,Phones,,1679.96,5,0.2,125.997
8453,CA-2016-125087,18-04-2016,23-04-2016,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,,,77070,,FUR-CH-10002880,Furniture,Chairs,,344.372,4,0.3,-93.4724
8454,CA-2016-125087,18-04-2016,23-04-2016,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,,,77070,,OFF-ST-10001780,Office Supplies,Storage,,1554.936,3,0.2,77.7468
8455,CA-2016-125087,18-04-2016,23-04-2016,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,,,77070,,FUR-FU-10004748,Furniture,Furnishings,,127.88,5,0.6,-67.137
8456,CA-2016-154081,22-05-2016,29-05-2016,Standard Class,JE-15610,Jim Epp,Corporate,United States,,,90049,,TEC-PH-10001918,Technology,Phones,,222.384,2,0.2,22.2384
8457,US-2017-118556,28-05-2017,06-02-2017,Second Class,TH-21235,Tiffany House,Corporate,United States,,,60653,,FUR-CH-10001146,Furniture,Chairs,,106.869,3,0.3,-29.0073
8458,US-2017-118556,28-05-2017,06-02-2017,Second Class,TH-21235,Tiffany House,Corporate,United States,,,60653,,OFF-BI-10004364,Office Supplies,Binders,,3.564,3,0.8,-6.237
8459,CA-2014-126200,25-08-2014,29-08-2014,Standard Class,JE-15715,Joe Elijah,Consumer,United States,,,77070,,OFF-BI-10002133,Office Supplies,Binders,,25.68,3,0.8,-39.804
8460,CA-2014-126200,25-08-2014,29-08-2014,Standard Class,JE-15715,Joe Elijah,Consumer,United States,,,77070,,OFF-BI-10002225,Office Supplies,Binders,,12.384,3,0.8,-19.8144
8461,CA-2014-146500,30-08-2014,09-04-2014,Standard Class,AT-10735,Annie Thurman,Consumer,United States,,,6010,,OFF-BI-10002432,Office Supplies,Binders,,25.3,5,0,11.891
8462,CA-2014-146500,30-08-2014,09-04-2014,Standard Class,AT-10735,Annie Thurman,Consumer,United States,,,6010,,OFF-ST-10000563,Office Supplies,Storage,,95.94,3,0,9.594
8463,CA-2015-169537,03-09-2015,09-07-2015,Second Class,JH-15820,John Huston,Consumer,United States,,,49423,,OFF-LA-10001982,Office Supplies,Labels,,7.5,2,0,3.6
8464,CA-2014-100881,28-03-2014,04-01-2014,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,,,87105,,TEC-PH-10003273,Technology,Phones,,302.376,3,0.2,22.6782
8465,CA-2015-144043,10-05-2015,15-05-2015,Standard Class,AB-10165,Alan Barnes,Consumer,United States,,,80027,,TEC-AC-10002718,Technology,Accessories,,46.688,4,0.2,-2.918
8466,CA-2015-116512,09-04-2015,14-04-2015,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,,,10024,,OFF-ST-10001505,Office Supplies,Storage,,17.94,3,0,3.0498
8467,CA-2015-101000,09-04-2015,14-04-2015,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,,,6360,,OFF-AP-10000179,Office Supplies,Appliances,,370.14,3,0,144.3546
8468,CA-2016-168557,19-09-2016,23-09-2016,Standard Class,FH-14275,Frank Hawley,Corporate,United States,,,94122,,OFF-BI-10002309,Office Supplies,Binders,,8.928,2,0.2,3.1248
8469,US-2016-164196,11-11-2016,17-11-2016,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,,,46060,,FUR-TA-10001950,Furniture,Tables,,2678.94,6,0,241.1046
8470,US-2017-132031,23-04-2017,27-04-2017,Standard Class,PN-18775,Parhena Norris,Home Office,United States,,,37042,,FUR-BO-10001972,Furniture,Bookcases,,387.136,4,0.2,-14.5176
8471,US-2017-132031,23-04-2017,27-04-2017,Standard Class,PN-18775,Parhena Norris,Home Office,United States,,,37042,,TEC-AC-10002473,Technology,Accessories,,45.408,2,0.2,11.9196
8472,US-2017-132031,23-04-2017,27-04-2017,Standard Class,PN-18775,Parhena Norris,Home Office,United States,,,37042,,FUR-FU-10000193,Furniture,Furnishings,,77.952,3,0.2,-11.6928
8473,US-2017-132031,23-04-2017,27-04-2017,Standard Class,PN-18775,Parhena Norris,Home Office,United States,,,37042,,OFF-LA-10000081,Office Supplies,Labels,,3,1,0.2,1.05
8474,CA-2015-169733,22-10-2015,26-10-2015,Second Class,GM-14500,Gene McClure,Consumer,United States,,,33021,,OFF-ST-10000876,Office Supplies,Storage,,9.952,1,0.2,0.9952
8475,CA-2017-169404,09-04-2017,14-04-2017,Standard Class,NC-18625,Noah Childs,Corporate,United States,,,17403,,OFF-BI-10004492,Office Supplies,Binders,,37.896,4,0.7,-29.0536
8476,CA-2017-169404,09-04-2017,14-04-2017,Standard Class,NC-18625,Noah Childs,Corporate,United States,,,17403,,OFF-PA-10001033,Office Supplies,Paper,,65.584,2,0.2,23.7742
8477,CA-2017-134880,27-10-2017,11-01-2017,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,,,85204,,OFF-PA-10004039,Office Supplies,Paper,,44.784,1,0.2,16.2342
8478,CA-2015-145758,30-10-2015,30-10-2015,Same Day,BF-11020,Barry Franz�sisch,Corporate,United States,,,10024,,TEC-MA-10004552,Technology,Machines,,1035.8,4,0,269.308
8479,CA-2017-158736,18-12-2017,24-12-2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,,,94110,,OFF-AR-10002578,Office Supplies,Art,,5.76,2,0,1.6704
8480,US-2016-119270,12-03-2016,16-03-2016,Standard Class,SW-20245,Scot Wooten,Consumer,United States,,,90036,,OFF-PA-10004022,Office Supplies,Paper,,19.98,2,0,8.991
8481,CA-2014-109890,21-07-2014,27-07-2014,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,,,68104,,TEC-PH-10004100,Technology,Phones,,35.98,2,0,10.0744
8482,CA-2016-138583,24-05-2016,28-05-2016,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,,,19120,,OFF-AR-10001860,Office Supplies,Art,,16.656,3,0.2,3.3312
8483,US-2017-118535,11-02-2017,15-02-2017,Standard Class,DJ-13510,Don Jones,Corporate,United States,,,10024,,OFF-LA-10001297,Office Supplies,Labels,,20.7,2,0,9.936
8484,CA-2016-126284,20-09-2016,24-09-2016,Standard Class,EN-13780,Edward Nazzal,Consumer,United States,,,49505,,OFF-BI-10004828,Office Supplies,Binders,,83.7,5,0,41.013
8485,CA-2017-142391,24-09-2017,24-09-2017,Same Day,PB-19150,Philip Brown,Consumer,United States,,,98115,,FUR-FU-10002759,Furniture,Furnishings,,199.8,10,0,71.928
8486,CA-2017-124716,27-03-2017,31-03-2017,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,,,93727,,OFF-PA-10000740,Office Supplies,Paper,,45.68,2,0,21.0128
8487,CA-2017-124716,27-03-2017,31-03-2017,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,,,93727,,OFF-PA-10001144,Office Supplies,Paper,,110.96,2,0,53.2608
8488,CA-2017-124716,27-03-2017,31-03-2017,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,,,93727,,OFF-PA-10000859,Office Supplies,Paper,,11.94,3,0,5.97
8489,CA-2016-158841,02-02-2016,02-04-2016,Second Class,SE-20110,Sanjit Engle,Consumer,United States,,,22204,,TEC-MA-10001127,Technology,Machines,,8749.95,5,0,2799.984
8490,CA-2016-158841,02-02-2016,02-04-2016,Second Class,SE-20110,Sanjit Engle,Consumer,United States,,,22204,,OFF-BI-10002557,Office Supplies,Binders,,36.4,8,0,18.2
8491,CA-2016-158841,02-02-2016,02-04-2016,Second Class,SE-20110,Sanjit Engle,Consumer,United States,,,22204,,FUR-FU-10001731,Furniture,Furnishings,,18.69,7,0,7.1022
8492,CA-2017-106824,07-07-2017,07-11-2017,Standard Class,AT-10735,Annie Thurman,Consumer,United States,,,90049,,OFF-FA-10001135,Office Supplies,Fasteners,,5.94,3,0,0.1188
8493,CA-2015-109190,23-10-2015,28-10-2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,,,79424,,OFF-PA-10000069,Office Supplies,Paper,,60.736,8,0.2,20.4984
8494,CA-2015-109190,23-10-2015,28-10-2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,,,79424,,TEC-CO-10001943,Technology,Copiers,,479.976,3,0.2,161.9919
8495,CA-2015-109190,23-10-2015,28-10-2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,,,79424,,OFF-BI-10000977,Office Supplies,Binders,,6.08,1,0.8,-10.336
8496,CA-2016-143154,02-12-2016,12-08-2016,Standard Class,AS-10225,Alan Schoenberger,Corporate,United States,,,80501,,TEC-AC-10002942,Technology,Accessories,,165.6,3,0.2,-6.21
8497,CA-2014-169061,05-03-2014,03-08-2014,Second Class,AB-10150,Aimee Bixby,Consumer,United States,,,10701,,OFF-AR-10000588,Office Supplies,Art,,59.52,3,0,15.4752
8498,CA-2014-169061,05-03-2014,03-08-2014,Second Class,AB-10150,Aimee Bixby,Consumer,United States,,,10701,,TEC-AC-10002001,Technology,Accessories,,479.97,3,0,177.5889
8499,CA-2014-169061,05-03-2014,03-08-2014,Second Class,AB-10150,Aimee Bixby,Consumer,United States,,,10701,,OFF-SU-10000381,Office Supplies,Supplies,,18.62,2,0,5.3998
8500,CA-2014-169061,05-03-2014,03-08-2014,Second Class,AB-10150,Aimee Bixby,Consumer,United States,,,10701,,OFF-BI-10001617,Office Supplies,Binders,,49.632,6,0.2,16.7508
8501,CA-2014-169061,05-03-2014,03-08-2014,Second Class,AB-10150,Aimee Bixby,Consumer,United States,,,10701,,OFF-PA-10001878,Office Supplies,Paper,,97.82,2,0,45.9754
8502,CA-2015-102316,01-03-2015,03-03-2015,Second Class,DH-13075,Dave Hallsten,Corporate,United States,,,90045,,TEC-PH-10000376,Technology,Phones,,15.984,2,0.2,1.1988
8503,CA-2015-102316,01-03-2015,03-03-2015,Second Class,DH-13075,Dave Hallsten,Corporate,United States,,,90045,,FUR-CH-10003396,Furniture,Chairs,,184.752,3,0.2,-20.7846
8504,CA-2014-164903,20-02-2014,24-02-2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,,,90049,,OFF-PA-10003363,Office Supplies,Paper,,12.96,2,0,6.2208
8505,CA-2016-109400,02-05-2016,05-06-2016,Standard Class,NR-18550,Nick Radford,Consumer,United States,,,79109,,FUR-CH-10003298,Furniture,Chairs,,366.744,4,0.3,-110.0232
8506,CA-2016-130400,08-03-2016,03-12-2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,,,75217,,OFF-BI-10001757,Office Supplies,Binders,,8.856,9,0.8,-14.1696
8507,CA-2016-130400,08-03-2016,03-12-2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,,,75217,,TEC-AC-10004633,Technology,Accessories,,27.96,5,0.2,8.388
8508,CA-2016-130400,08-03-2016,03-12-2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,,,75217,,OFF-EN-10001453,Office Supplies,Envelopes,,146.352,3,0.2,49.3938
8509,CA-2015-135853,11-12-2015,14-12-2015,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,,,48205,,TEC-AC-10004761,Technology,Accessories,,175.23,11,0,61.3305
8510,CA-2015-135853,11-12-2015,14-12-2015,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,,,48205,,TEC-PH-10003691,Technology,Phones,,125.99,1,0,31.4975
8511,CA-2015-135853,11-12-2015,14-12-2015,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,,,48205,,OFF-BI-10004965,Office Supplies,Binders,,23,2,0,10.35
8512,CA-2016-103359,22-12-2016,26-12-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,,,10035,,OFF-BI-10004233,Office Supplies,Binders,,25.584,2,0.2,8.9544
8513,CA-2016-144645,02-02-2016,02-08-2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,,,77041,,FUR-FU-10003601,Furniture,Furnishings,,73.784,2,0.6,-77.4732
8514,CA-2017-141614,05-06-2017,06-09-2017,Standard Class,NS-18640,Noel Staavos,Corporate,United States,,,32839,,OFF-PA-10002787,Office Supplies,Paper,,20.736,4,0.2,7.2576
8515,CA-2015-122168,21-08-2015,26-08-2015,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,,,41042,,OFF-AR-10003602,Office Supplies,Art,,17.52,3,0,8.2344
8516,CA-2015-122168,21-08-2015,26-08-2015,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,,,41042,,OFF-AR-10002053,Office Supplies,Art,,35.76,12,0,10.0128
8517,CA-2016-132899,07-04-2016,04-11-2016,Standard Class,SF-20200,Sarah Foster,Consumer,United States,,,10009,,OFF-AR-10002833,Office Supplies,Art,,3.64,2,0,0.9828
8518,CA-2017-149720,04-06-2017,06-07-2017,Second Class,EM-14065,Erin Mull,Consumer,United States,,,75034,,FUR-FU-10002501,Furniture,Furnishings,,30.336,6,0.6,-17.4432
8519,CA-2017-118003,04-12-2017,12-10-2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,,,7501,,FUR-FU-10002506,Furniture,Furnishings,,12.99,1,0,1.5588
8520,CA-2017-118003,04-12-2017,12-10-2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,,,7501,,FUR-CH-10003817,Furniture,Chairs,,182.22,3,0,45.555
8521,CA-2017-118003,04-12-2017,12-10-2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,,,7501,,FUR-CH-10004860,Furniture,Chairs,,302.94,3,0,18.1764
8522,CA-2016-141887,11-01-2016,15-01-2016,Standard Class,MP-17470,Mark Packer,Home Office,United States,,,43229,,FUR-FU-10002268,Furniture,Furnishings,,54.992,14,0.2,8.9362
8523,US-2016-160206,01-04-2016,04-07-2016,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,,,53209,,TEC-PH-10000148,Technology,Phones,,12.99,1,0,0.2598
8524,CA-2017-133074,21-09-2017,25-09-2017,Standard Class,DB-13615,Doug Bickford,Consumer,United States,,,94109,,OFF-PA-10004082,Office Supplies,Paper,,55.86,7,0,27.93
8525,CA-2017-161172,16-03-2017,16-03-2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,,,43229,,TEC-PH-10004348,Technology,Phones,,44.376,2,0.4,-7.396
8526,CA-2017-161172,16-03-2017,16-03-2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,,,43229,,FUR-FU-10003424,Furniture,Furnishings,,51.264,6,0.2,7.6896
8527,CA-2017-161172,16-03-2017,16-03-2017,Same Day,SP-20920,Susan Pistek,Consumer,United States,,,43229,,OFF-BI-10004654,Office Supplies,Binders,,5.193,3,0.7,-3.462
